StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,MrAB1,Game1_1_1,Game1_1_2,Game1_2_1,Game1_2_2,Drink1,Gym1 _1,Gym1 _2,Gym1 _3,Jacket1,Game2_1_1,Game2_1_2,Game2_2_1,Game2_2_2,MrAB2,"Play2 ","Plane2 ",MrAB3,Game3_1 _1,Game3_1 _2,Game3_2_1,Game3_2_2,Jacket2,Gym2 _1,Gym2 _2,Gym2 _3,"MrAB4 ","Play1 ","Plane1 ",Drink2,fin_lit1,fin_lit2,fin_lit3,fin_lit4,Att_check,Gender,"Age ",Income,Education,Residence,Native language,Debriefing,Q_RecaptchaStatus,Q_RecaptchaError,FL_5_DO_FL_14,FL_5_DO_FL_15,FL_5_DO_FL_16,FL_5_DO_FL_17
2022-09-15 16:37:17,2022-09-15 16:46:49,0,100,572,1,2022-09-15 16:46:50,R_2cbcBeGZBnGkmg6,anonymous,DA,0.8999999761581421,1,2,0,50,0,100,125,1,5,1,2,50,50,100,100,2,2,2,3,0,50,0,100,2,1,5,3,3,2,2,75,1,3,3,2,3,2,56,4,19,48,5,1,,,2,1,3,4
2022-09-15 16:38:57,2022-09-15 17:01:56,0,100,1379,1,2022-09-15 17:01:56,R_27JqCpV3tn0xhvC,anonymous,DA,1,1,1,50,100,100,150,100,1,5,5,2,50,100,100,150,1,2,3,1,50,50,100,150,2,4,3,1,2,2,3,50,1,3,3,4,5,2,29,1,18,48,20,1,,,1,3,2,4
2022-09-15 16:35:00,2022-09-15 17:02:08,0,100,1627,1,2022-09-15 17:02:08,R_2R7wweyZwpzVjEx,anonymous,DA,0.4000000059604645,1,2,0,0,0,50,75,2,4,1,2,50,50,50,50,1,2,3,2,100,100,100,100,2,5,1,3,2,1,3,70,1,3,2,4,4,1,17,7,11,48,5,1,,,1,4,2,3
2022-09-15 16:50:11,2022-09-15 17:05:23,0,100,912,1,2022-09-15 17:05:24,R_1hSUTMhfsy5UVd2,anonymous,DA,0.8999999761581421,1,3,0,50,0,100,50,1,3,3,2,50,50,50,50,1,1,2,2,50,50,100,100,2,3,1,3,2,2,1,30,1,3,2,1,4,1,70,3,15,48,5,1,,,3,2,1,4
2022-09-15 17:13:04,2022-09-15 17:21:53,0,100,529,1,2022-09-15 17:21:53,R_RnqlgBTp2bxllO9,anonymous,DA,0.8999999761581421,1,2,0,75,0,125,100,2,5,2,2,0,75,50,125,1,1,2,2,0,100,50,125,2,5,2,3,2,1,1,50,1,3,2,3,5,1,30,6,18,48,5,1,,,1,2,4,3
2022-09-15 17:15:14,2022-09-15 17:28:20,0,100,786,1,2022-09-15 17:28:21,R_3q8MmAr5tSiXU9r,anonymous,DA,1,1,1,50,50,50,100,80,1,5,5,1,100,100,100,100,1,1,3,3,100,100,100,100,2,1,3,1,2,2,3,30,4,4,2,4,4,2,27,3,16,48,5,1,,,3,2,1,4
2022-09-15 17:31:27,2022-09-15 17:43:05,0,100,698,1,2022-09-15 17:43:05,R_2QW0pCEAkYj0UC0,anonymous,DA,1,1,2,0,100,0,200,25,1,5,5,2,0,100,0,200,1,2,3,2,0,100,0,200,2,1,5,5,1,2,2,25,1,3,2,1,5,1,24,6,14,48,5,1,,,3,2,4,1
2022-09-15 17:35:11,2022-09-15 17:44:29,0,100,557,1,2022-09-15 17:44:29,R_2TFWnQHy0vWwCWS,anonymous,DA,0.8999999761581421,1,1,0,50,0,100,85,1,5,5,2,0,50,0,100,1,2,1,2,0,100,0,100,2,1,5,5,2,2,1,85,1,3,3,1,3,2,59,7,15,48,5,1,,,1,3,4,2
2022-09-15 17:35:56,2022-09-15 17:47:16,0,100,679,1,2022-09-15 17:47:16,R_6fWqJ4iI73thqLf,anonymous,DA,0.8999999761581421,1,1,0,50,0,100,100,1,5,3,2,50,50,100,100,1,1,2,2,50,100,100,100,2,2,3,3,2,2,3,50,1,3,2,1,4,2,54,6,19,48,5,1,,,4,3,1,2
2022-09-15 17:41:02,2022-09-15 17:49:43,0,100,520,1,2022-09-15 17:49:44,R_3EKAPVaK6VovQeY,anonymous,DA,0.4000000059604645,1,1,0,50,0,100,80,1,5,5,2,0,50,0,50,1,2,1,2,0,50,0,100,2,1,5,2,2,2,1,40,1,3,2,1,4,1,21,1,13.5,48,5,1,,,2,3,1,4
